serial,year,intyear,intmon,monthid,quarter,gor,ladsupgp,wtm2insr,c11indivwgt,victim,victype,agegrp,sexage,nsethgrp,onsdisab,genheal2,tenure1,tothhin4,stranger,acquain,seracq,othacq,hhldacq,persacq,domestic,dom_acq,violence,robbery,theftper
"101223","23","23","5","2305","232","7","4",".594121817598554","933.886426159462","0","2","2","5","4","2","2","4","5","0","0","0","0","0","0","0","0","0","0","0"
"101224","23","23","4","2304","232","7","4","1.66705107499345","3090.27126379113","0","0","2","2","1","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"101226","23","23","4","2304","232","7","4","1.22259154217551","1776.83266330254","0","0","2","5","4","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101227","23","23","7","2307","233","7","4",".633944834580386","1136.79361844676","1","3","2","2","4","2","2","1","2","1","0","0","2","0","2","0","0","0","0","0"
"101230","23","23","7","2307","233","7","4","1.24544906555738","1946.14702112596","1","1","2","5","1","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"101305","23","23","4","2304","232","7","2","1.11209081549104","1891.17566776","0","0","2","5","3","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101307","23","23","5","2305","232","7","2",".951447836269101","1495.55897994456","0","0","2","5","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101309","23","23","4","2304","232","7","2","1.24215281118476","2357.53732373603","0","0","2","2","1","2","1","2","5","0","0","0","0","0","0","0","0","0","0","0"
"101310","23","23","5","2305","232","7","2",".951447836269101","1184.51455034866","0","0","3","3","1","2","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"101311","23","23","4","2304","232","7","2","1.25451687942408","1936.61754921441","0","0","2","5","1","2","1","1","6","0","0","0","0","0","0","0","0","0","0","0"
"101312","23","23","5","2305","232","7","2",".863103838556944","1074.52980211868","0","0","3","3","1","2","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"101313","23","23","5","2305","232","7","2","1.08741271736592","2063.84918539147","0","0","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101314","23","23","5","2305","232","7","2","1.72620767711389","2508.75462370837","0","0","2","5","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101316","23","23","5","2305","232","7","2","1.07669556779039","1816.93122543271","0","0","3","6","1","2","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"101319","23","23","5","2305","232","7","2","1.07669556779039","1564.79722563662","0","0","2","5","3","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101320","23","23","5","2305","232","7","2","1.07669556779039","1418.48415307039","0","0","3","6","1","2","1","1","3","0","0","0","0","0","0","0","0","0","0","0"
"101321","23","23","5","2305","232","7","2","1.17652021431973","1849.34507656447","0","0","2","5","1","2","2","4","3","0","0","0","0","0","0","0","0","0","0","0"
"101323","23","23","5","2305","232","7","2",".951447836269101","1495.55897994456","0","0","2","5","1","2","1","1","6","0","0","0","0","0","0","0","0","0","0","0"
"101325","23","23","4","2304","232","7","2","1.04911389907578","1373.72293623399","0","0","3","3","1","2","2","1","6","0","0","0","0","0","0","0","0","0","0","0"
"101326","23","23","5","2305","232","7","2","1.08741271736592","1926.27075513571","0","0","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101327","23","23","5","2305","232","7","2","2.68480014662704","3537.0689506664","0","0","3","6","1","2","1","1","5","0","0","0","0","0","0","0","0","0","0","0"
"101328","23","23","4","2304","232","7","2",".951447836269101","1554.99043678166","0","0","2","2","1","2","2","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101329","23","23","5","2305","232","7","2","1.99541314427025","5216.55382005285","0","0","1","1","1","2","1","4","6","0","0","0","0","0","0","0","0","0","0","0"
"101331","23","23","4","2304","232","7","2",".894933382209012","1691.13316900931","0","0","3","6","1","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0"
"101405","23","23","4","2304","232","7","4",".864608615852248","1413.06551758138","0","0","2","2","1","1","5","4","2","0","0","0","0","0","0","0","0","0","0","0"
"101407","23","23","4","2304","232","7","4",".533381748521594","667.584112436467","0","0","3","3","1","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0"
"101408","23","23","4","2304","232","7","4",".782585507604536","1478.8322078558","0","0","3","6","1","2","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"101410","23","23","6","2306","232","7","4","2.35714283399763","4906.98525868158","1","1","1","4","1","2","1","5","6","0","0","0","1","0","1","0","0","0","0","1"
"101417","23","23","5","2305","232","7","4",".913974734278428","1694.26714006519","0","0","2","2","1","1","2","3","6","0","0","0","0","0","0","0","0","0","0","0"
"101419","23","23","5","2305","232","7","4","4.54211553865134","12966.1143223858","0","0","1","1","5","2","2","5"," ","0","0","0","0","0","0","0","0","0","0","0"
"101421","23","23","4","2304","232","7","4",".636500692604329","1040.25933138462","0","0","2","2","1","1","4","1","1","0","0","0","0","0","0","0","0","0","0","0"
"101422","23","23","5","2305","232","7","4","1.77957209716191","2830.47090295519","0","0","2","5","4","1","3","4","4","0","0","0","0","0","0","0","0","0","0","0"
"101423","23","23","4","2304","232","7","4","1.23916744168462","2091.10363754618","0","0","3","6","1","1","3","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101425","23","23","4","2304","232","7","4","1.7292172317045","3790.09121292623","0","0","2","2","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101426","23","23","6","2306","232","7","4","1.81684621546054","2855.85879659491","1","1","2","5","1","2","1","4","5","0","0","0","1","0","1","0","0","0","0","1"
"101429","23","23","4","2304","232","7","4","3.73247375512031","10200.0626329756","1","1","1","1","4","2","2","5","6","0","0","0","1","1","0","0","0","0","0","0"
"101431","23","23","4","2304","232","7","4",".619583720842308","1619.76071726465","0","0","1","1","1","1","3","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101501","23","23","5","2305","232","7","1",".590408678913881","910.997534118642","0","0","3","6","1","2","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"101502","23","23","4","2304","232","7","1","1.16167358106843","1960.33221120714","0","0","3","6","1","1","2","1","5","0","0","0","0","0","0","0","0","0","0","0"
"101503","23","23","4","2304","232","7","1","1.02098331966992","1623.90924387784","0","0","2","5","1","1","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"101504","23","23","4","2304","232","7","1","1.74251037160264","2847.85656191099","0","0","2","2","1","1","3","2","5","0","0","0","0","0","0","0","0","0","0","0"
"101505","23","23","6","2306","232","7","1",".495011582760451","1352.76213028382","0","0","1","1","3","2","2","4","2","0","0","0","0","0","0","0","0","0","0","0"
"101507","23","23","4","2304","232","7","1","1.77122603674164","4442.02856746835","1","1","1","4","3","2","2","2","6","0","0","1","0","1","0","0","0","0","0","0"
"101508","23","23","4","2304","232","7","1","2.20413994082465","5527.72620814246","0","0","1","4","3","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"101510","23","23","6","2306","232","7","1","1.21972423447651","2058.29309076232","0","0","3","6","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101512","23","23","6","2306","232","7","1","1.0473805292294","1646.35337450605","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101513","23","23","4","2304","232","7","1",".5236902646147","832.947458839564","0","0","2","5","1","2","2","4","4","0","0","0","0","0","0","0","0","0","0","0"
"101515","23","23","4","2304","232","7","1","3.04931058619128","8530.8884359321","1","1","1","4","3","2","2","2","6","0","0","0","1","0","1","0","0","0","0","1"
"101516","23","23","4","2304","232","7","1","1.16167358106843","1960.33221120714","0","0","3","6","2","1","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"101520","23","23","5","2305","232","7","1",".510491659834959","638.934726547628","0","0","3","3","1","2","2","4","1","0","0","0","0","0","0","0","0","0","0","0"
"101523","23","23","4","2304","232","7","1","2.30509806173723","6448.84600722997","0","0","1","4","1","1","2","4","3","0","0","0","0","0","0","0","0","0","0","0"
"101526","23","23","4","2304","232","7","1","1.21972423447651","1882.9075929004","0","0","2","5","1","1","3","2","3","0","0","0","0","0","0","0","0","0","0","0"
"101527","23","23","6","2306","232","7","1",".486789363510779","919.873652407505","0","0","3","6","1","2","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"101528","23","23","5","2305","232","7","1","2.04196663933984","3472.48405337476","0","0","2","5","1","2","1","4","4","0","0","0","0","0","0","0","0","0","0","0"
"101529","23","23","4","2304","232","7","1","1.16167358106843","1869.02399003804","1","1","3","3","1","1","4","1","3","0","0","0","0","0","0","0","0","0","0","0"
"101530","23","23","6","2306","232","7","1","1.40530190695323","2389.79832875716","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101601","23","23","4","2304","232","7","3",".904015524140837","1437.8679239696","0","0","2","5","3","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101603","23","23","4","2304","232","7","3","5.02382353581972","9312.8385446512","0","0","2","2","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101604","23","23","4","2304","232","7","3","1.11517791655184","1763.07838155055","0","0","2","5","1","2","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"101607","23","23","4","2304","232","7","3","2.00952941432789","3813.97566769966","0","0","2","2","1","2","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"101609","23","23","4","2304","232","7","3","2.36095344488705","4461.43451625407","0","0","3","6","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101610","23","23","4","2304","232","7","3","3.02349509252136","4667.41719635415","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101612","23","23","4","2304","232","7","3","1.00476470716394","1695.54740009325","0","0","3","6","3","2","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"101613","23","23","4","2304","232","7","3","1.57396896325804","3449.81869697348","0","0","2","2","1","2","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"101614","23","23","4","2304","232","7","3",".907604303419946","1543.43435866268","0","0","2","5","5","2","2","4","1","0","0","0","0","0","0","0","0","0","0","0"
"101615","23","23","4","2304","232","7","3",".644711676102223","1025.43619497804","0","0","2","5","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101618","23","23","4","2304","232","7","3","2.01566339501424","3736.50619379652","0","0","2","2","3","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101619","23","23","4","2304","232","7","3","4.52007762070418","9907.08752947647","0","0","2","2","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101620","23","23","4","2304","232","7","3",".786984481629018","2057.39193196782","0","0","1","1","5","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101623","23","23","4","2304","232","7","3",".786984481629018","1147.43155235911","0","0","3","3","4","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101625","23","23","4","2304","232","7","3","2.01566339501424","5508.38243616233","0","0","1","1","3","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101626","23","23","4","2304","232","7","3",".786984481629018","1394.08447914766","0","0","2","2","3","2","2","2"," ","0","0","0","0","0","0","0","0","0","0","0"
"101627","23","23","4","2304","232","7","3","1.77796808545053","2583.97973448803","0","0","2","5","5","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101629","23","23","4","2304","232","7","3","1.81520860683989","2638.10261406012","0","0","2","5","1","2","3","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101702","23","23","5","2305","232","2","1","1.43076983816396","1818.88452400832","0","0","3","3","1","1","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"101703","23","23","5","2305","232","2","1",".766470018545098","1084.69555677734","1","1","2","5","1","2","1","1","3","0","0","0","1","1","0","0","0","0","0","0"
"101704","23","23","5","2305","232","2","1",".715384919081981","863.333898183803","0","0","3","3","1","2","1","4","1","0","0","0","0","0","0","0","0","0","0","0"
"101707","23","23","5","2305","232","2","1","1.43114067124914","2221.68103518988","0","0","2","5","1","2","1","2","6","0","0","0","0","0","0","0","0","0","0","0"
"101708","23","23","5","2305","232","2","1","2.34923124453505","4265.23009412299","1","1","2","2","1","2","2","2","5","0","0","1","0","1","0","0","0","0","0","0"
"101709","23","23","5","2305","232","2","1",".71335441979144","1120.50616211173","0","0","3","3","1","2","1","4","1","0","0","0","0","0","0","0","0","0","0","0"
"101710","23","23","5","2305","232","2","1","2.09571373936636","3253.3541694914","0","0","2","5","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"101711","23","23","5","2305","232","2","1",".680797192901485","975.045513147485","0","0","3","6","1","2","2","1","2","0","0","0","0","0","0","0","0","0","0","0"
"101713","23","23","5","2305","232","2","1","3.5667720989572","7289.06117054405","0","0","1","4","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101715","23","23","5","2305","232","2","1","1.95026053468899","5492.89392821403","0","0","1","1","1","2","1","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"101717","23","23","5","2305","232","2","1","1.44634904014653","2245.29027601036","0","0","2","5","1","2","1","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101718","23","23","5","2305","232","2","1",".71335441979144","1185.88674988774","0","0","2","5","1","1","1","2","5","0","0","0","0","0","0","0","0","0","0","0"
"101721","23","23","5","2305","232","2","1","2.04371905733667","5756.11914477372","0","0","1","1","1","2","2","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101725","23","23","5","2305","232","2","1",".71557033562457","1180.23107235833","0","0","3","6","1","2","3","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"101726","23","23","5","2305","232","2","1","1.49844900135934","2391.81155706238","0","0","2","2","1","2","2","1"," ","0","0","0","0","0","0","0","0","0","0","0"
"101729","23","23","5","2305","232","2","1","2.09571373936636","2975.62147235962","1","1","3","3","1","2","2","1","2","0","0","1","0","1","0","0","0","0","0","0"
"101730","23","23","5","2305","232","2","1","3.05717809130452","8436.26836765806","0","0","1","4","1","2","1","4"," ","0","0","0","0","0","0","0","0","0","0","0"
"101731","23","23","5","2305","232","2","1",".699288812118651","1098.41251604473","0","0","3","3","1","2","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"101803","23","23","4","2304","232","2","1","1.28125144805787","1813.20562996181","0","0","2","5","1","2","1","2","4","0","0","0","0","0","0","0","0","0","0","0"
"101805","23","23","4","2304","232","2","1",".637203615234039","958.892725221588","0","0","3","6","1","1","1","4","2","0","0","0","0","0","0","0","0","0","0","0"
"101808","23","23","4","2304","232","2","1","1.4772988292537","2455.87474981767","0","0","2","5","4","2","1","2","3","0","0","0","0","0","0","0","0","0","0","0"
"101810","23","23","4","2304","232","2","1","1.22718306040896","1893.33999897973","0","0","2","5","1","2","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"101811","23","23","4","2304","232","2","1","1.22718306040896","1846.72039048163","0","0","3","6","1","1","3","4","2","0","0","0","0","0","0","0","0","0","0","0"
"101814","23","23","4","2304","232","2","1","1.28125144805787","2113.24127792711","0","0","3","6","1","1","3","2","2","0","0","0","0","0","0","0","0","0","0","0"
